mean_fij	sd_fij	alpha	rs	R2_stitching	R2.identity_stitching	relError.mean_topbot10_stitching	relError.sd_topbot10_stitching	R2_topbot10_stitching	R2.identity_topbot10_stitching	R2_reg1	R2.identity_reg1	relError.mean_topbot10_reg1	relError.sd_topbot10_reg1	R2_topbot10_reg1	R2.identity_topbot10_reg1	R2_reg2	R2.identity_reg2	relError.mean_topbot10_reg2	relError.sd_topbot10_reg2	R2_topbot10_reg2	R2.identity_topbot10_reg2
0	0.5	0.222222222222222	0.46752157443769	0.909420140989642	0.909348584960124	0.19549205931018	0.156254954142993	0.942855617969096	0.939503971036871	0.845318233269532	0.82666275431114	0.308484286654259	0.186292957605104	0.947237324610242	0.863537849556655	0.920784928896376	0.919773362647426	0.166589635981132	0.1187254080273	0.974563762828965	0.959870246210858
0.333333333333333	0.5	0.222222222222222	0.601446719812879	0.910105683701857	0.909780062273225	0.160809985772949	0.0975061739573503	0.974722239329085	0.965311811504896	0.803200629465902	0.784956388119646	0.298731134846527	0.192777565267145	0.935495474272201	0.861724921311132	0.930955336346955	0.929356890721309	0.135251767963251	0.123512012951881	0.97753933588341	0.96713180867753
0.666666666666667	0.5	0.222222222222222	0.653825726796587	0.874518083872981	0.874146725955658	0.624198066110966	0.722216352493096	0.921737619330352	0.915468508519216	0.765330539846729	0.749337890998957	0.898597646964475	0.885635826315959	0.916112664542033	0.771480686499998	0.873366605299097	0.865144177491987	0.716500369230732	0.685181078484659	0.941223753123091	0.898892964657083
1	0.5	0.222222222222222	0.575635597072966	0.917571735946941	0.917569845457644	1.01776846855417	1.52645353773432	0.954493236318216	0.947392999419567	0.786124077126551	0.768412622932119	1.32890636684317	1.80449849223483	0.899145738580592	0.771888581624972	0.913513047882474	0.908515970175823	1.3891914293305	1.92707019423994	0.971227366445456	0.931284862743777
-1	0.633333333333333	0.222222222222222	0.623343035806963	0.906183695731545	0.905804880613939	1.05918299467018	2.18139997222177	0.970752489970233	0.966273728847808	0.792506239223695	0.780749508023705	1.78524792491008	3.63734447393376	0.961038453096549	0.846974609641409	0.916288810919038	0.913829088100776	1.18086851890302	1.62175548324545	0.968742327281743	0.959008258332502
-0.666666666666667	0.633333333333333	0.222222222222222	0.447113902885801	0.925160602852527	0.925018274129019	0.569579716567175	0.767733542571382	0.981391545039849	0.975433417658291	0.874155379122123	0.859473907518155	0.807531883962207	0.806228900783125	0.941069753883156	0.883409626181311	0.938527674833053	0.933521222417617	0.644466444536458	0.969591697370626	0.989504245546834	0.974523398039471
-0.333333333333333	0.633333333333333	0.222222222222222	0.540973396801201	0.914952078430547	0.914866333085645	0.756574701174895	1.33266977957258	0.970927466919983	0.960466883998036	0.834785023332526	0.824709604513656	0.581448317769603	0.689243592918586	0.95824337471419	0.8888943655233	0.92885676119258	0.928404104122662	0.773290576701771	1.45160743033099	0.967314068190723	0.961164497138711
0	0.633333333333333	0.222222222222222	0.760252281017137	0.904440417909184	0.903067739687613	1.03171050153129	2.0096513073841	0.964397122944039	0.95332485620241	0.710992819725959	0.695324066350604	1.82496834421512	4.07135594338573	0.914388732758212	0.80381293458096	0.949052544319007	0.94834645262825	0.613225477643286	1.11139013064791	0.986267790015533	0.98313081634052
0.333333333333333	0.633333333333333	0.222222222222222	0.583829380738982	0.876919034070592	0.876822910733252	3.22704206127125	9.31403964668545	0.961611860276082	0.95680787608276	0.795962579227458	0.780218720391239	5.11804963152603	16.5326225372726	0.936275202535093	0.844914603691841	0.89021210897276	0.884524175999903	3.36843160963429	10.2432678045006	0.966284767789358	0.941003775558814
0.666666666666667	0.633333333333333	0.222222222222222	0.505721625488497	0.951014185920715	0.950320584630374	1.26442493272584	2.66155249047875	0.989710245800517	0.984182496672375	0.845959333531483	0.825137782338215	1.82495569052277	3.2264500887436	0.953909201904923	0.847486977606169	0.925936030669346	0.923482524793685	1.72480903461956	3.63576890116355	0.980927535645	0.965071714676785
1	0.633333333333333	0.222222222222222	0.600234379332669	0.917910609503102	0.9178288415286	1.97834771776812	4.0723889202109	0.980876226809447	0.970255494624106	0.792207591642675	0.777803384023784	3.78826528191012	7.77028490481358	0.931906391052109	0.806649155053129	0.897579753266564	0.892059237618577	1.96224698835279	3.97693216196327	0.97562284002326	0.937720844465692
-1	0.766666666666667	0.222222222222222	0.502534967454557	0.948042539242531	0.947940599652331	0.972691721784995	1.60736357074595	0.982504079754433	0.977684486028495	0.843884481802744	0.831970836803607	1.42298673312936	1.57061446977529	0.946195175513812	0.868879014921828	0.943794627470403	0.937323110823471	1.40560801433963	1.97527709008942	0.990464272140912	0.962230286340834
-0.666666666666667	0.766666666666667	0.222222222222222	0.585917998482742	0.911232628663696	0.910823523866299	1.30395171432875	2.30328805618773	0.969311300040354	0.958675001270496	0.787938202013545	0.769080550020397	1.94930400837139	2.69314466171482	0.943288034321547	0.82622926812687	0.907751324495411	0.906905977341937	2.25440199547504	4.39757399746363	0.971576916518155	0.947752863183477
-0.333333333333333	0.766666666666667	0.222222222222222	0.508679222425091	0.889332002638642	0.889296000633107	0.332592531994078	0.456462883765317	0.940224615031641	0.935016882769137	0.818037825228628	0.802556314836607	0.583705259588459	0.600513350170664	0.923989397373458	0.838193128808529	0.903304039427928	0.901555334344846	0.27900478093651	0.288645461591146	0.941764917647546	0.935223701752728
0	0.766666666666667	0.222222222222222	0.579131929659478	0.893943758934339	0.893877922479106	0.174180019847799	0.105068236804717	0.969898343201011	0.95728919701708	0.811932384151203	0.802619346133333	0.330835671288419	0.150742257945941	0.943167187606761	0.873059005746869	0.910751047395998	0.909874975273999	0.191942512565835	0.102794481013698	0.967680072846657	0.960348538884564
0.333333333333333	0.766666666666667	0.222222222222222	0.571236051039806	0.939461050557203	0.939229831147817	0.169879682131655	0.156716122817419	0.976043488990038	0.969652268694991	0.850878565942369	0.841770063419645	0.336182637921747	0.255049366383356	0.952123975623234	0.878714803004883	0.937841069136158	0.937491949654483	0.17494943903781	0.186052890364462	0.978923349945409	0.969527977951761
0.666666666666667	0.766666666666667	0.222222222222222	0.913874658968436	0.908231339618694	0.904733680900655	0.21262307166901	0.147415524019281	0.968100213748461	0.946893513349104	0.621347984210234	0.603488543981716	0.532095699184945	0.218635783412166	0.896929770398556	0.660533761710085	0.941141947140259	0.941062975451876	0.141799427869554	0.103857671723716	0.983464461719498	0.976559440622362
1	0.766666666666667	0.222222222222222	0.503346609729266	0.931352780742173	0.931313221018736	0.960770060724389	1.57688186618656	0.984488807300498	0.974254880999557	0.834576824376285	0.816768853668931	0.927712038619535	1.4743133385658	0.966342797280484	0.842847306864378	0.927502271535613	0.923166024943968	1.35835074787205	2.5581221525376	0.992089038771607	0.964148231980356
-1	0.9	0.222222222222222	0.511151810581896	0.941974014276461	0.941872163637806	0.725368739536326	0.839819637727028	0.960736729602913	0.959569283430772	0.83473437967842	0.816630624081537	0.934642223730762	0.986033935580908	0.935257475109734	0.842487129742965	0.95243560933197	0.949683148132874	0.465123488953412	0.642227805602536	0.978754272013063	0.968264984998961
-0.666666666666667	0.9	0.222222222222222	0.543010112169757	0.905478763684438	0.905292381094873	0.405949129998963	0.641495182609251	0.960477944089222	0.950089345370398	0.806139950839105	0.789444267804655	0.667127673174886	0.810912678401393	0.910518550512078	0.828569796081422	0.913650762769955	0.911055510464137	0.505699979305296	0.700291584111961	0.967980528989212	0.951788739621953
-0.333333333333333	0.9	0.222222222222222	1.31025857222047	0.762683570457043	0.740285496926652	0.481915742935526	0.37116592525475	0.869876522715032	0.786455275535646	0.239374206950109	0.230161446845746	1.05743636095076	0.592399395840264	0.427603779661143	0.276993716056773	0.925766547414687	0.92539430518957	0.186343344783066	0.096306570382486	0.976808228716492	0.961962838252796
0	0.9	0.222222222222222	0.768734592127092	0.842875859201441	0.842820213010353	0.206353307415782	0.0968413359362238	0.956651227910632	0.936719404665517	0.7779398363783	0.763257157363577	0.376346228682649	0.138681897605461	0.962470589180502	0.832867597784919	0.842747746233309	0.838625249512161	0.240249416247016	0.129902381791706	0.972390464563619	0.925232424791215
0.333333333333333	0.9	0.222222222222222	1.11663576164313	0.834885415790172	0.829336073631224	0.339370383097861	0.212579179166507	0.936883995418437	0.879393724137831	0.534742837864472	0.508154860550445	0.735778475980872	0.295959280709362	0.853985991228903	0.540037139718532	0.894027153494241	0.891853026130018	0.232540312868671	0.172980762966275	0.960632827872479	0.939554623269233
0.666666666666667	0.9	0.222222222222222	0.754496863726917	0.904461784711733	0.903446077949517	0.272300813575549	0.294672017390725	0.968254063971851	0.950940951406892	0.687084009475277	0.670622300898152	0.550268501048609	0.374032233948851	0.912618826237067	0.741792973510081	0.928647656388302	0.928557312598174	0.215919369245443	0.275818292565065	0.976566242372192	0.971332238678292
1	0.9	0.222222222222222	0.503770408120493	0.9303119687272	0.930303453833767	0.989838734107998	1.856653624764	0.97595142373371	0.972922648574139	0.823436583570219	0.806372483271955	1.4753693012531	2.11988111549928	0.939978066464345	0.833116932235356	0.931586760258726	0.931170098165227	0.837363177816806	1.75426127189727	0.984215249662975	0.975616121693298
-1	0.1	0.333333333333333	0.561383280756276	0.800377747178248	0.798980961004873	7.370518689399	23.3437766848213	0.931911841535024	0.919201328236305	0.792435580165649	0.776038940247761	8.3612442228094	24.2581376095906	0.915698511591319	0.827654669482026	0.797355424153928	0.786185630125889	8.9999420477749	24.3647558033234	0.936704918319662	0.870728879118842
-0.666666666666667	0.1	0.333333333333333	0.65630430888761	0.831630046536292	0.831574542832184	0.765511895003486	1.11911594853948	0.965561350187821	0.934753452344099	0.732978282877337	0.714791054139413	0.95177013546414	1.30404740220782	0.96276508239024	0.790372119915656	0.82621245058327	0.825366941693195	1.14473973500854	1.79552851432754	0.967725009893781	0.92048643379351
-0.333333333333333	0.1	0.333333333333333	0.45909890502498	0.881516095762662	0.881314420932019	1.62365435401429	3.69996079181157	0.971032837067829	0.959463351712491	0.880242590613162	0.872347100342881	2.87927753351252	6.60733833107663	0.980239982382939	0.943311629196341	0.852313988674846	0.841657281907989	5.86701415631528	15.3329831530442	0.944660763524138	0.898962894418549
0	0.1	0.333333333333333	0.561384178030635	0.876416232699524	0.875819012076438	0.225819697282495	0.122989445656388	0.942438860113711	0.929295482403866	0.874967793959199	0.863236569472137	0.282991925854521	0.156050807976801	0.960960210492142	0.880276029807366	0.860096628453792	0.847558579732743	0.299113802802596	0.153352033982015	0.963512892082893	0.871596945075328
0.333333333333333	0.1	0.333333333333333	0.527268852734036	0.840297153495091	0.839531950359917	0.792175021956409	1.63701873853528	0.917524624155816	0.902357075824338	0.836475826432421	0.820121805064734	0.86652787213212	1.83683903204656	0.916921717707189	0.82952484483336	0.816188634488746	0.815187804928915	1.10507772457979	2.04846225972735	0.904421359039314	0.871130979893284
0.666666666666667	0.1	0.333333333333333	0.560347503030128	0.885267943215391	0.885234122584589	0.853215489358608	1.42627365165779	0.978153366610388	0.971438102679039	0.810642533132186	0.794122688031551	1.14112254214935	1.85547536480729	0.953794708075535	0.849404682255733	0.844560894134213	0.841634828458517	2.04705061461168	3.62201145353374	0.940915885824702	0.908510370461985
1	0.1	0.333333333333333	0.416573906044582	0.887051587302247	0.88694601978029	0.643570316830612	1.0410628974679	0.978634829984812	0.967449961272529	0.890267069028312	0.882009716195212	0.871213242935327	1.71548687771346	0.974212467824261	0.935650071828498	0.84979257421253	0.845923765475672	1.0994870809767	1.44836845088445	0.966589600813005	0.930915343277525
-1	0.233333333333333	0.333333333333333	0.618982444652936	0.877930423401019	0.877838446664491	3.75413426454472	5.69445033888085	0.95492821254533	0.927930320458552	0.796348769812128	0.780306944528324	6.04378245629617	8.74396715933389	0.891944638189022	0.78058403151774	0.863981795740968	0.856004757611963	6.80517073714312	10.1112566827127	0.957063598950456	0.897329438220142
-0.666666666666667	0.233333333333333	0.333333333333333	0.64808303383814	0.827101959260881	0.826961490267027	32.2903023532109	116.753693448823	0.934330080109043	0.911903389573014	0.758972455469203	0.743377156739842	37.4399499294176	134.301454388065	0.901263229642858	0.790668897474698	0.805795445524507	0.793369711642942	29.5334390026256	101.227192570034	0.966734473384457	0.874474059635251
-0.333333333333333	0.233333333333333	0.333333333333333	0.658711988299428	0.793753619270138	0.793158872631637	0.308651957591648	0.280440805369503	0.918485616034698	0.898295481426646	0.742981557396703	0.72924049102691	0.45017986885244	0.290034442408731	0.915253982145069	0.800775531383326	0.809132494863994	0.798582715060148	0.337294132364867	0.266905140544078	0.955267836973846	0.884544984489552
0	0.233333333333333	0.333333333333333	0.537327226283286	0.867497401306869	0.866529230507501	0.390273291224827	0.567104670672294	0.93808691147718	0.934985466680866	0.874157578378853	0.85770268697025	0.458817575286234	0.544279109966477	0.958847136974264	0.904836359485808	0.869261512990551	0.852124354942334	0.466580404859198	0.548277556911423	0.965266335639217	0.904880795087415
0.333333333333333	0.233333333333333	0.333333333333333	0.512662582121155	0.826686289677597	0.824758911870987	0.282589034051296	0.227358942795156	0.943918656998412	0.917050566699366	0.860480426291036	0.849780848236305	0.318402880389772	0.0975332519038377	0.972083617786512	0.906186624128673	0.832469338727374	0.828001390723809	0.319969974130937	0.183984947724627	0.95706351238673	0.897625480423123
0.666666666666667	0.233333333333333	0.333333333333333	0.768720151514348	0.837335223593815	0.836995283236347	0.184846902593031	0.126169616610239	0.972268817665873	0.942184200526836	0.768194245058851	0.747329784176565	0.423019033254694	0.218573645593367	0.913563209637551	0.796196971565518	0.845159643364652	0.844839568515799	0.164565608047244	0.0948663367864676	0.980986183892176	0.967262141069571
1	0.233333333333333	0.333333333333333	0.565896066337963	0.847145395679553	0.84703172462757	1.73789927479828	4.7753388128224	0.970898933791758	0.953735269210037	0.761976366427117	0.737391920837448	2.28052151497888	5.73736012175408	0.934366674697787	0.795065987874425	0.846415176965964	0.834710151298495	5.32196462927732	17.2170906232799	0.971879930732343	0.909496320220059
-1	0.366666666666667	0.333333333333333	0.776290796375927	0.857085960597104	0.856468560908603	0.273892591940244	0.222062465226009	0.939907338354415	0.925342233185833	0.795242506192112	0.773082345180578	0.423139357891864	0.279902001070016	0.910878628209414	0.819375319129173	0.837417804091097	0.836917692751591	0.236802049129291	0.266656299751175	0.937154763946458	0.915306146950543
-0.666666666666667	0.366666666666667	0.333333333333333	0.583709843652187	0.883205977393815	0.882508445671014	0.39923791498968	0.420009219603199	0.957973009494525	0.948102232381911	0.846821482471839	0.838312929563175	0.400532943686142	0.367662602874226	0.949231255476123	0.898542933204674	0.878072535526152	0.876504621195324	0.38698701670033	0.428051177780112	0.949599322664358	0.93583251951498
-0.333333333333333	0.366666666666667	0.333333333333333	1.37571898395931	0.646077400984459	0.643638363171415	6.58732938695177	18.9611681667688	0.808908279280345	0.751860008892077	0.420200262011565	0.374611615308129	30.0422697841136	90.7506452898288	0.635040575670196	0.431067471102555	0.772681144609517	0.772377998533369	9.57491533041345	25.1738589392885	0.885961782873804	0.857436202097997
0	0.366666666666667	0.333333333333333	0.51322120501808	0.860777249739857	0.86018887946512	0.790392349652588	1.47811207603105	0.944042056133474	0.94040688998344	0.850585376325462	0.834248138292132	0.975625528378458	1.94862476002055	0.927811475505987	0.885913502085524	0.861432375165323	0.855762253891921	0.875885917695596	1.93769842790773	0.939166840622498	0.917985379960509
0.333333333333333	0.366666666666667	0.333333333333333	0.815951321351148	0.810965654335931	0.810199622977847	0.503782711564857	0.54104021864017	0.930346283086279	0.913059145576227	0.775748535652492	0.746692390864316	0.810532891597385	0.7411732229696	0.950430472145794	0.786635478383701	0.840856648443891	0.831898819561484	0.826798148768076	0.735929264394072	0.953315427044422	0.887782287471287
0.666666666666667	0.366666666666667	0.333333333333333	0.627898035601482	0.839419973896174	0.839074087929498	80.3194612962364	252.310829872381	0.959586557711873	0.937607403650418	0.821679682028917	0.805057363952627	103.03926719068	310.667145444815	0.950221268700665	0.864799531062843	0.819339901421383	0.819134594577239	75.1375818637751	207.314429585396	0.959123402334032	0.910968730932562
1	0.366666666666667	0.333333333333333	0.655896107210054	0.835102520243628	0.835003436005089	0.870041943309909	1.04112725551062	0.93480431796531	0.920969402207867	0.746009442966303	0.72899634953884	0.997415269660883	1.12088635429148	0.904174667908725	0.783574780465071	0.802907503761996	0.79177596047639	1.45069829614765	2.14699852426518	0.917486255774125	0.865344915466337
-1	0.5	0.333333333333333	0.631581795960247	0.851221943196017	0.851015084090314	0.713310136014546	1.51909921471381	0.972588604121827	0.949737947814221	0.784159813246391	0.768100223970094	0.852448161563262	1.4225355504902	0.951045202755991	0.809747825542381	0.844029940803286	0.831652083172168	1.50505772379969	3.13500972284617	0.955646644983714	0.895511660237891
-0.666666666666667	0.5	0.333333333333333	0.669331009082404	0.794893946516475	0.794822830828069	0.971198926450999	1.32114024933767	0.944395979593689	0.926885571849518	0.763065340223275	0.746862219730821	0.994562920589422	1.10028476032155	0.944129795673337	0.86267176983045	0.7891678510114	0.778427737944119	1.81850895145499	3.43905081661836	0.962134690080527	0.877104603131644
-0.333333333333333	0.5	0.333333333333333	0.867534350462568	0.819050456369165	0.818602613155464	0.389186305677441	0.310260662497426	0.966792103708348	0.909002527644716	0.713263105420725	0.701823930490616	0.662979262039343	0.451125275284449	0.970379684848212	0.77927907383422	0.759112408969537	0.752923792940254	0.602873803806228	0.447810014404377	0.957466362139863	0.836996513942543
0	0.5	0.333333333333333	0.828752812842585	0.832845862238599	0.832011064340455	0.269428552194211	0.192422320395447	0.907399532445691	0.89119709266878	0.680142186318843	0.66665012516029	0.431022066100922	0.167525583639078	0.952815566702968	0.790672222755093	0.83083228000876	0.828691747677325	0.305738228762225	0.12116028659559	0.917904815950506	0.886617017006861
0.333333333333333	0.5	0.333333333333333	0.688693164688602	0.787985848746417	0.787036631126015	2.54419917352615	7.28738267203692	0.933785111585359	0.899008866447436	0.791884058257762	0.770537126611487	2.39358784394278	5.82740416898884	0.944598602977178	0.838926128798061	0.782093950754387	0.778634591492269	2.16646870922828	5.22669741820146	0.975552602140837	0.874478184664766
0.666666666666667	0.5	0.333333333333333	0.627646617665299	0.898965622035419	0.898808230350149	1.92817303172904	5.40386742866487	0.970564329961463	0.962220628784468	0.816584398660013	0.797822166504456	3.18762828957407	7.6564580161196	0.942806865412013	0.844157321117805	0.877450837154312	0.876393369848405	2.28283642504554	4.72442463724738	0.975897958851782	0.941082513857275
1	0.5	0.333333333333333	0.698170662169303	0.752872802353972	0.751806637497598	1.6682895702527	3.19986007700315	0.924613417489423	0.901825595640811	0.801824762902435	0.779869947072374	1.95149056347354	4.26948611297577	0.9149106931999	0.845857787548901	0.795412109452835	0.779199340709892	2.21713284243231	3.87100423658443	0.929365625720655	0.862102573516326
-1	0.633333333333333	0.333333333333333	0.476181840921822	0.917823534246147	0.91696832721873	0.385634516974965	0.607712980393906	0.978525302967328	0.961753063025465	0.876802554512024	0.863161001126121	0.36645565859984	0.288590140478052	0.972956361217862	0.893214876952796	0.879884926345184	0.868162459548764	0.716502608515414	0.911892673759714	0.95784214604758	0.908255787157196
-0.666666666666667	0.633333333333333	0.333333333333333	0.556970528712346	0.84412048891069	0.843717190811518	0.562749034125044	0.615370339772671	0.94990529242301	0.939177830357411	0.817612554723513	0.802584412743801	0.62849599552834	0.74180553107263	0.937176060008082	0.876861211667221	0.869206627638051	0.860637757775388	0.709924527059757	0.808644229340796	0.951006346310889	0.919661634749582
-0.333333333333333	0.633333333333333	0.333333333333333	0.622893457651594	0.800320143435936	0.799751819444992	0.305235163516326	0.22172453479424	0.947639864912098	0.938694841196294	0.763074933489994	0.750627200728309	0.58723292757314	0.664006612324338	0.936464720681686	0.850353190973272	0.772111473012244	0.765603966164241	0.435610316422681	0.568853682211398	0.944804890690875	0.904194085817431
0	0.633333333333333	0.333333333333333	0.53819731961932	0.902153906991967	0.902084233022494	0.992643103411085	2.10160463426411	0.96940271685242	0.962144020582251	0.817675238364448	0.802363049857255	2.01025947086525	4.02959065207498	0.929192611455242	0.869377213740229	0.901949991569616	0.900850313618963	1.24002575440574	2.28502444701103	0.972619985472746	0.95487705290386
0.333333333333333	0.633333333333333	0.333333333333333	1.06410041328377	0.801930629486627	0.799028261494607	0.513675994146532	0.498770087626804	0.934573746937775	0.876742756189747	0.5981344864255	0.539643942096873	0.914359364347577	0.664981498831581	0.822401666848446	0.544463881997135	0.862354792121879	0.861031535737721	0.371974808248627	0.269461419652336	0.951958269144218	0.922031560853887
0.666666666666667	0.633333333333333	0.333333333333333	0.701956088060585	0.871033405094626	0.869443394552268	5.02552756735714	10.907549670235	0.93952246150773	0.912265025336709	0.721935465542658	0.702867062748873	11.7925206900652	28.7199927556913	0.896424520412488	0.739696233813718	0.905780707714907	0.905183785755667	8.87097332261622	25.5864274024738	0.969728639457026	0.946754026853169
1	0.633333333333333	0.333333333333333	0.736532371920668	0.832760879347289	0.832055481352826	2.67917830508349	5.69011404414941	0.935544689509982	0.909017817180365	0.748116677149882	0.713937612921253	3.67233278871275	7.87549277168059	0.921306783898223	0.742799197762154	0.802410800354438	0.800088342566557	3.03885803559697	6.47217120347572	0.932034505079993	0.887292669028358
-1	0.766666666666667	0.333333333333333	0.637773884630824	0.816311698521327	0.815758725956357	1.47867923742501	2.60321388401171	0.949428095029816	0.924963161996045	0.774455769878975	0.759778695103442	1.74085072892044	3.24198945908054	0.923117686623851	0.838642276752371	0.813729355259312	0.801381061190278	2.04396836363316	3.30304337790228	0.962348676521606	0.89521510240059
-0.666666666666667	0.766666666666667	0.333333333333333	0.702206716665673	0.870826368907118	0.870155207410004	0.353340761798635	0.414053765978137	0.965739693655539	0.945478893755437	0.796770943257868	0.780017854751996	0.542413818875668	0.572414608948538	0.927441075785278	0.827314140548854	0.866100769344907	0.860712722703909	0.462637764216143	0.504595731929823	0.972351952855624	0.923941404251566
-0.333333333333333	0.766666666666667	0.333333333333333	0.91892185673286	0.777803769328483	0.777802184530206	3.48822758078777	9.33763525068216	0.928694347661409	0.884028585625128	0.652349542485495	0.624051014934478	5.22322252606625	12.2735115549103	0.888073353879374	0.711728451771169	0.818973159978723	0.816616771400538	4.11619805264975	10.5944351759161	0.942470506640023	0.882435441226828
0	0.766666666666667	0.333333333333333	1.60427663377679	0.744834748891993	0.733399604992181	0.603988614786845	0.459886360589118	0.938241284851698	0.82105050309831	0.385858455289952	0.340639137601384	1.32103338550171	0.967956817353302	0.963806048676106	0.369994670563306	0.839300452947066	0.838638170325778	0.284412917563921	0.182696900878158	0.963258155958887	0.935667979049336
0.333333333333333	0.766666666666667	0.333333333333333	0.979314128759589	0.812909108374665	0.811554632775403	0.226552289852531	0.144901021267554	0.974779489004689	0.940867267988318	0.583169432777085	0.558437060349615	0.540098734225715	0.220864558226902	0.871456734210582	0.66012001508608	0.831299764885513	0.829680588765656	0.228695772151772	0.140917471745282	0.964074278051115	0.93531182602119
0.666666666666667	0.766666666666667	0.333333333333333	0.965056585908402	0.790160524775652	0.788421704875569	0.227561046011219	0.142326587102283	0.971166877223229	0.913030943514174	0.549691214341212	0.528275691072994	0.573783411788847	0.180007287115078	0.903571698484151	0.60443214095865	0.793047180324007	0.793027206791876	0.220875228127642	0.137522743399506	0.958598730524638	0.933184285944051
1	0.766666666666667	0.333333333333333	0.871095442554941	0.731388025628739	0.729597555312038	0.735616211863248	0.876424063752186	0.916998969957999	0.849538555984237	0.685758561264541	0.664341379926682	0.898263328449447	0.901615783797487	0.938176391397475	0.791933084804513	0.751171234283837	0.747773628615778	0.875648818720453	0.816308517908154	0.840739484123925	0.773200844083858
-1	0.9	0.333333333333333	0.594280243727664	0.848246676468587	0.848151888513662	10.2498660086304	33.3824258944992	0.965474588991941	0.933959464510302	0.80302702127127	0.778602846568776	10.7583947069105	32.6230922974455	0.95181680354992	0.828512881106948	0.836195203136004	0.820537281603414	12.5208604064823	34.3953776554991	0.985671713743013	0.88549003828218
-0.666666666666667	0.9	0.333333333333333	0.708845238190837	0.833905302314921	0.833814884848284	5.04252212305016	11.1752613635535	0.958334613129136	0.937777994260577	0.743039725559333	0.726397438160253	5.91880155236607	10.6358507050365	0.939040650216174	0.823147243282573	0.868877883311948	0.866413472352165	6.06572246591433	16.0134631634711	0.914645237222158	0.903479532396934
-0.333333333333333	0.9	0.333333333333333	0.803501564839535	0.798697735478221	0.798307193585572	0.298836289730769	0.269407831027282	0.891392922251511	0.867651434719888	0.636659211724064	0.60241444441221	0.584538415063566	0.274849403708958	0.763630325544262	0.619603643389797	0.83048977260531	0.829592126220102	0.300638817222574	0.232507596808353	0.898217376639805	0.88010403177083
0	0.9	0.333333333333333	1.1327272720471	0.745950652216863	0.741957097179956	0.323007530504883	0.215264827605792	0.893343079182963	0.846407387036713	0.4529520022202	0.427464859739973	0.723998583203963	0.301744741758446	0.801326852551215	0.532463621275435	0.79220780935252	0.791113867708033	0.266511209522278	0.111498848340715	0.931681548505402	0.914824052162277
0.333333333333333	0.9	0.333333333333333	1.29693129788013	0.734659695425011	0.732026756323027	0.428233432092981	0.315982067494358	0.875564180003835	0.795262478861131	0.455425300399524	0.433041396810121	0.73717570223056	0.349551308775644	0.753524044534529	0.476524478212456	0.81745134507198	0.817036157094931	0.310853851985594	0.295674278965017	0.903255493864553	0.880619571872947
0.666666666666667	0.9	0.333333333333333	0.843943748743247	0.80017946330762	0.797188682541872	1.78659238557328	2.54425963343337	0.927128703678138	0.877905597622136	0.608375995362075	0.591748513646203	4.05380556093744	5.7640128761289	0.85312379936892	0.689737430047999	0.850670183649126	0.847679585696677	2.94750055958619	4.52449680924419	0.962007172380427	0.916355483274338
1	0.9	0.333333333333333	0.737942543901831	0.872455387596447	0.8720597760824	6.55877798607934	13.4405968587887	0.952721431031483	0.928016153685145	0.72306345990356	0.708271136248523	6.78330382502884	12.2829470308829	0.913863440835194	0.764117468927359	0.867043528953658	0.858142438848306	7.59143646929859	15.4086563236424	0.939462831420289	0.888186644429682
-1	0.1	0.444444444444444	0.689668287554097	0.796028174309974	0.794855000222523	2.20193657730786	4.05000203282887	0.973772130881158	0.92222530881328	0.770983430445967	0.758309965555081	2.40029903918824	4.86032128999189	0.938364772907875	0.83979611224327	0.760293538440995	0.749551638430808	2.55684161300564	4.5148342736624	0.969558195433286	0.884838810133823
-0.666666666666667	0.1	0.444444444444444	0.749891941870974	0.745886204473886	0.745523393673204	0.653992175928739	0.969014456554523	0.883055644704166	0.85065782825746	0.704496465767622	0.685416810627127	0.669145737402742	1.04034129173286	0.86829363344329	0.768500578860637	0.695258772764681	0.680236449172661	0.94101502564433	1.19015650940439	0.916815813103642	0.803370529730948
-0.333333333333333	0.1	0.444444444444444	0.52637385890839	0.836443448632285	0.836341098977536	0.693296231661158	1.12971056448594	0.938718384634651	0.921641632818998	0.813950994105175	0.801536036095958	1.02659991752055	1.81782748651768	0.941605494277892	0.85812990223739	0.815812713576068	0.803055799936415	1.2156644321234	1.74975929854615	0.925264982007654	0.866491770011693
0	0.1	0.444444444444444	0.65221697495136	0.731844741658403	0.727309563714568	1.65249895728328	1.93025610008937	0.858844071509374	0.850121733749295	0.740608462569981	0.723549256204068	1.57326409887698	2.14893948001794	0.896430382260529	0.796187576960261	0.737560626919266	0.71941943077125	2.50269463965879	3.71194429787467	0.876465504076814	0.791437894564799
0.333333333333333	0.1	0.444444444444444	0.700150143773228	0.771880314033532	0.771258633805588	10.5718130886628	37.7083031123455	0.919051691508434	0.892772405892613	0.732170075160625	0.716783901032045	6.83612528157523	23.2409098982603	0.949504143285403	0.804610433579445	0.771666567135848	0.760055006700432	28.8849746002299	105.003822696706	0.911349168369847	0.821036561578579
0.666666666666667	0.1	0.444444444444444	0.621993262440457	0.818918223932044	0.818344156150751	1.95022342163724	5.40012391225613	0.935609495206143	0.916371450928852	0.821564778237108	0.807157521069288	3.45140963504252	8.41756028973897	0.954119994776574	0.891593772722919	0.770890337503927	0.75882646258266	3.60943805588591	8.51836577658914	0.909095583573005	0.851103162697533
